,var1,var1Predicted
9807,1,1.0
9808,1,1.0
9809,0,1.0
9810,0,1.0
9811,1,1.0
9812,1,1.0
9813,0,0.0
9814,1,1.0
9815,0,0.0
9816,0,0.0
9817,1,1.0
9818,0,0.0
9819,1,1.0
9820,1,1.0
9821,0,0.0
9822,1,1.0
9823,1,1.0
9824,1,1.0
9825,1,1.0
9826,1,1.0
9827,1,1.0
9828,1,1.0
9829,1,1.0
9830,0,1.0
9831,0,1.0
9832,1,1.0
9833,1,0.0
9834,1,1.0
9835,1,1.0
9836,1,1.0
9837,1,1.0
9838,1,0.0
9839,1,1.0
9840,0,0.0
9841,0,1.0
9842,1,1.0
9843,1,0.0
9844,1,1.0
9845,0,0.0
9846,1,1.0
9847,1,1.0
9848,1,1.0
9849,1,1.0
9850,1,1.0
9851,1,1.0
9852,1,1.0
9853,1,1.0
9854,1,1.0
9855,1,1.0
9856,1,1.0
9857,0,0.0
9858,1,1.0
9859,1,1.0
9860,1,1.0
9861,1,1.0
9862,0,0.0
9863,1,1.0
9864,1,0.0
9865,0,1.0
9866,1,1.0
9867,0,0.0
9868,1,1.0
9869,1,1.0
9870,1,1.0
9871,0,1.0
9872,1,0.0
9873,1,1.0
9874,0,1.0
9875,1,1.0
9876,1,1.0
9877,1,1.0
9878,1,1.0
9879,1,1.0
9880,1,1.0
9881,1,1.0
9882,1,1.0
9883,1,1.0
9884,1,0.0
9885,0,0.0
9886,1,1.0
9887,0,0.0
9888,1,1.0
9889,0,0.0
9890,0,1.0
9891,1,1.0
9892,1,1.0
9893,1,1.0
9894,1,1.0
9895,0,0.0
9896,1,1.0
9897,1,1.0
9898,0,1.0
9899,1,0.0
9900,1,0.0
9901,0,1.0
9902,0,1.0
9903,0,1.0
9904,0,0.0
9905,1,1.0
9906,1,1.0
9907,1,1.0
9908,1,1.0
9909,1,1.0
9910,0,0.0
9911,1,1.0
9912,1,1.0
9913,1,1.0
9914,0,1.0
9915,1,1.0
9916,0,1.0
9917,1,1.0
9918,1,1.0
9919,1,1.0
9920,1,1.0
9921,0,1.0
9922,1,1.0
9923,1,1.0
9924,0,1.0
9925,1,1.0
9926,1,1.0
9927,1,1.0
9928,0,1.0
9929,1,1.0
9930,0,0.0
9931,0,0.0
9932,0,0.0
9933,1,1.0
9934,1,1.0
9935,1,1.0
9936,1,1.0
9937,1,1.0
9938,1,1.0
9939,1,1.0
9940,1,1.0
9941,1,1.0
9942,1,1.0
9943,1,0.0
9944,1,1.0
9945,0,0.0
9946,0,1.0
9947,1,1.0
9948,0,0.0
9949,0,0.0
9950,1,1.0
9951,1,1.0
9952,1,1.0
9953,1,1.0
9954,1,1.0
9955,1,1.0
9956,1,1.0
9957,1,1.0
9958,1,1.0
9959,1,1.0
9960,0,0.0
9961,1,1.0
9962,0,1.0
9963,1,1.0
9964,0,1.0
9965,1,1.0
9966,1,1.0
9967,0,0.0
9968,1,1.0
9969,1,1.0
9970,1,1.0
9971,0,0.0
9972,0,1.0
9973,0,0.0
9974,0,1.0
9975,1,1.0
9976,0,0.0
9977,1,1.0
9978,0,1.0
9979,1,1.0
9980,1,1.0
9981,1,1.0
9982,0,1.0
9983,1,0.0
9984,1,0.0
9985,1,1.0
9986,1,1.0
9987,1,1.0
9988,1,1.0
9989,1,1.0
9990,0,1.0
9991,1,1.0
9992,1,1.0
9993,1,1.0
9994,1,1.0
9995,1,0.0
9996,1,1.0
9997,0,1.0
9998,0,0.0
9999,0,1.0
ACCURACY: 0.812727272727
